"Data Source","World Development Indicators",

"Last Updated Date","2017-08-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Trinidad and Tobago","TTO","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2352.1","2381.4","2411","2439.5","2411.1","2424.2","2642.7","2659.2","2707.4","2901.6","3022.4","3002.1","2981","2960","2686.3","2957.9","2948.7","2986.2","3259.6","3201.6","3038.6","3073.9","3075.7","2470.1","2358.5","2408.6","2562.4","2721.8","2565.5","3326.1","3090.8","3594.6","3262.2","3583.7","3607.1","3425","2465.2","2458.4","1712.4","2277.3","1449.4","1669.3","1532.7","1573.3","1555.2","1478.4","1673.8","1724.5","1657.5","1666.3","1637.7","1471.7","1607.4","1319.9","","",
"Tunisia","TUN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","499.2","729.5","749.6","641.6","738.8","693.1","618.8","701.1","662.6","553.5","713.9","905.4","825.3","813.8","931.6","734","712.7","667.5","597","915.5","971.7","1086.1","582.9","716.9","1084.8","758.5","1154.9","935.7","642.8","1144.6","1547.3","1509.9","1209.7","891.7","1108.1","1447","934.5","1347","1228.2","983.3","1714.6","1229.1","1798.3","1309.5","1441.4","1255.8","1622.7","1467.3","1874.5","1696","1711","1674.3","1132","1756.4","","",
"Turkey","TUR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","989.4","1136","1343.4","1117.9","1138.6","1272.7","1303.4","1215.7","1291.7","1215","1573.5","1435.1","1238.1","1294.2","1632.4","1805.5","1791.7","1824.6","1880.1","1855.1","1871.7","1978.7","1838.4","1971.1","1931","2135.5","2137.4","2250.2","1742.1","2214.2","2239.5","2123.4","2255","1914.3","2042.5","2108.7","2137.5","2372.3","2084.3","2329.9","2147","2238.6","2301.1","2471.7","2629.3","2661.9","2381.4","2489","2790.7","2727.1","2969.9","2958.3","3256.9","2831.5","","",
"Tuvalu","TUV","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","805.7","831.3","958.6","804.4","801.4","760.2","702.5","581.1","638.5","573.8","708.1","668","903","764.6","1052.2","1007.6","1005.9","999.6","1166.3","1020.2","1003.1","1429.5","1300.9","1270.7","1366.8","1126.6","1274.3","1220.1","1489.2","1506.5","1234","1087.5","1227.4","1151.7","1702.8","1588.1","1101.2","1198.7","1766.4","1440.6","2043.5","1899.5","858.1","1370.6","1101.6","1326.7","1427.3","1333.9","1110.4","1647.9","1390.4","1314.8","1418","1678","","",
"Uganda","UGA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","902.3","903.7","926.6","884.4","910.5","908.9","913.1","1074.5","1185.5","1362.6","1087.9","1227.6","1173.5","1079.8","1350.8","1217.2","1205.4","1210.1","1613.7","1491","1561.7","1309","1617.3","1041.9","1469.5","1181.3","1427.5","1438.3","1515.8","1497.6","1434.1","1530.1","1541","1495","1571.2","1204.9","1218.1","1526.4","1633.9","1539.4","1641.1","1638.8","1677.6","1468","1573.8","1522.9","1526","2055.8","2038.3","1978.4","2077.6","2028.6","1998.3","2019.3","","",
"Ukraine","UKR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2834.4","3291.3","2729","2512.3","2010.1","2490.1","2105.4","2002.6","1950.8","2725.9","2749.7","1849.1","2845.2","2623","2427.8","2206.9","3487.3","3004.1","2726.8","3754.1","3157.9","4030.7","4398.6","","",
"Upper middle income","UMC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1205.57354197055","1310.25589037813","1417.03211546323","1476.43550572851","1540.33063813838","1640.18412091443","1702.69574190098","1637.01237661124","1655.63862447916","1801.367190435","1874.36135146026","1834.93311845125","1917.43309699276","2007.04248168679","2067.92539177155","2120.84215776446","2113.23708375836","2292.66634273559","2406.81872212865","2375.87405148233","2492.32421535142","2666.06165425713","2746.75956444418","2933.39456443707","2835.7901814703","2880.50127675472","2915.20844364108","2925.70645130632","2964.54166247681","3153.29876990152","3137.57436237376","2718.40739957344","2773.81106464738","2736.46167283809","2797.83221362583","2956.35359701304","3089.55512448481","3171.00682457217","3229.17872468128","3075.66674448551","3188.63450345804","3211.52312810565","3218.48565348284","3387.19381661771","3411.1997879683","3548.50749862862","3530.20701515888","3771.52897937447","3675.16482261909","3789.6760315425","3939.5801899926","3887.11602821344","4103.61226508984","4135.82068982605","","",
"Uruguay","URY","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","859.7","936.9","794.6","1084.2","951.4","872.5","753.1","890.5","1038.8","1157","1035","1117.8","1265.2","1385.2","1157.8","1296.2","1079.5","1343.9","1509.2","1618.3","1804.1","2056","1876.3","1955.2","1840.9","1870.6","2100.1","2539","2633.7","2182.3","2419.4","2733.4","2478.6","2969.4","3187.8","3290.1","3078","3434.9","3896.2","3892.4","3338","3319.7","3906.5","4298.9","4404.6","4456.2","4131.7","3957.9","4076.4","4256.2","4304.6","3621.6","4302","4003.4","","",
"United States","USA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2522.3","2683.1","2800.6","2639.3","3040.8","3016.7","3161.2","3212.8","3464.3","3154.9","3725.6","3908.2","3683.2","2997.5","3461.3","3533","3683.2","4109.8","4426.2","3771.9","4256.7","4370.6","3535.9","4374.1","4763.3","4698.9","4735.4","3706.9","4473.9","4755.1","4508","5358.1","4299.1","5560.1","4644.8","5175.6","5275.5","5676.2","5733","5854.3","5890.8","5546.6","6023.5","6850.8","6450.4","6400.2","6704.3","6620","7236","6987.7","6819.1","5924.8","7302.2","7638.1","","",
"Uzbekistan","UZB","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1777.2","1662.3","1593.4","1935.6","2029.7","1965.2","2356.7","2521","2435.9","2919.7","3609","3403.5","3518.4","4041.7","4112","4399.4","4351.5","4634.4","4529.1","4734.3","4645.3","4766.3","4831.3","","",
"St. Vincent and the Grenadines","VCT","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","4000","4000","4000","4000","4000","3500","3360","3440","3185.2","3185.2","3259.3","3169","3142.9","3142.9","3214.3","3214.3","3214.3","3357.1","3333.3","3312.5","3235.3","3333.3","3351.4","3315.8","3300","3000","3333.3","2998","3325.6","3566.8","3333.3","3458.7","3565.9","3691.6","3872.7","3333.3","4376","3333.3","3000","15000","14285.7","14857.1","14825","14444.4","14418.6","13571.4","12181.8","12727.3","16750","18774.2","27640","25878.8","23958.3","24485.7","","",
"Venezuela, RB","VEN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1115.6","1164","1119.1","1199.7","1271.5","1308.3","1180.4","1233.2","1200.8","1305.1","1234.8","1264.3","1368.4","1451.6","1634.6","1549.3","1892.6","1868.7","1913.3","1914.1","1885.4","1973.5","1936.4","2030.1","2029.1","1947","1994.1","2123.7","2343.4","2486.1","2621.5","2576.6","2912.7","2962.1","2974.1","3031.3","3080.3","3088","3316.6","3243.7","3303.4","3182.9","3170.3","3324.7","3353.4","3415.7","3594.4","3831.6","3643.8","2969.4","3013","3760.2","4007.3","4073.5","","",
"British Virgin Islands","VGB","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1856.4","1953.3","2070.9","1909.8","1898.4","1762","1878.6","1681","1756.8","2103.7","2167.9","2143.9","2168","2114.6","2064.1","2167.9","1873.6","1746.1","2002.6","2016.1","2127.9","2433.6","2539.4","2645.8","2691.8","2715.1","2606.8","2849.8","3089.2","3072.9","3006.4","3212.6","3361.6","3458.7","3570","3666.3","3758.3","3838.7","3971.2","4112.4","4167.3","4441","4506.7","4690.9","4726.2","4749.8","4846.2","4897.7","5080.4","5177.5","5381.3","5462","5425.7","5577.8","","",
"Vanuatu","VUT","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","500","500","500","500","500","471.4","466.7","475","500","529.4","500","526.3","500","500","500","500","500","500","500","520","520","520","520","520","519.7","515.4","507.7","500","507.7","510.9","485.8","489.8","493.9","497.9","502","506.1","510.1","514.2","518.2","522.3","526.4","530.4","535","535.4","533.8","535.7","551.7","546.7","558.9","564.1","570.8","571.4","633.3","613.5","","",
"World","WLD","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1421.6193890336","1510.86325946385","1576.09417590191","1576.94642927728","1625.01502726395","1665.7642131591","1748.66530684049","1765.70774490817","1789.44368537519","1816.38863222736","1965.60435087794","1953.46958626735","1985.43790345042","1966.86776495142","2080.38965265423","2088.67770790788","2135.93468651678","2296.3669572063","2331.56712795561","2297.41557850649","2438.72881580306","2534.29556335773","2443.63231870613","2691.79936270172","2695.36743087878","2690.09468998095","2677.49559358089","2600.41614596244","2755.00391044753","2871.39257191599","2858.40901402023","2775.27496935835","2733.16901261363","2809.81921225978","2760.25290062504","2940.89420531497","2981.42591885375","3060.22489507721","3101.89775296634","3063.06178797797","3134.06343967302","3072.73234885969","3110.94109428038","3357.04801939464","3278.71976826756","3291.88265595048","3377.20745639081","3551.72194596052","3564.23796854946","3557.25794194763","3660.15107697842","3617.69034790078","3840.13898015197","3907.02865645078","","",
"Samoa","WSM","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","782.5","780.7","771.8","776.1","773.6","777","794.2","793.6","810.2","780.8","853.7","787.1","843.7","799.8","951","823.2","883.3","956.5","997.3","1016.5","1099","961.4","526.4","533.1","518.3","804","840.2","970.5","1005","907.7","699.7","1110.3","1109.3","1091.6","1105","937.1","895.4","1081.5","1111.2","1085","1064.3","943.8","785.2","715.2","713.1","930.2","1019.5","939.1","995.2","1092.4","1022.5","1064.4","1008.2","962.7","","",
"South Africa","ZAF","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1099.1","1142.1","1128","913.9","911.4","1010.4","1725.6","1006","1041.1","1187","1498.2","1593.9","1007.5","1875.8","1624.4","1391.5","1752","1876.2","1609.6","2017.3","2680.3","1659.8","960.2","1083.9","1575.9","1589.4","1628.7","1671.5","2281.9","1877.3","1986.4","944","2159.8","2585","1419.2","2489.9","2271.2","2179.3","2197.7","2762.2","2423","2771.8","2536.8","2777.6","3309.2","3140.8","2790.3","4063","4405.3","4149.1","4013.6","4239.3","4040.7","4893.5","","",
"Zambia","ZMB","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","822.2","801.4","706.9","788.9","823.5","878","869.6","785.2","774","624.4","876.3","1007.1","838.7","967.7","1311.1","1375.7","1504.7","1515.4","1529.1","1567.5","1930.6","1572.1","1651.2","1646.1","1842.8","1930.6","1610.3","2457.4","1717.3","1351.9","1640.3","763.1","2302.9","1417.5","1331.4","1911.7","1413.4","1211.2","1323.6","1682.3","1402.1","1419.2","1701.9","1814.4","1898.7","1816","2252.6","2179.8","2066.4","2533.5","2731.4","2689.3","2532.4","2755.4","","",
"Zimbabwe","ZWE","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","919.7","905.9","822.5","820.5","930.8","937.8","1294.5","1020.2","1145.3","942.3","1391.9","1637","961.3","1485.5","1360.2","1394.1","1475.9","1378.9","1144.2","1186.1","1749.6","1139.6","633.6","790.4","1868.8","1694.3","853.8","1591.4","1509.6","1625.4","1337.2","412.6","1478.5","1472.5","537.4","1523.7","1267.9","1110.3","1063.4","1404.5","1159.6","547","803.3","1075.3","588.3","846.9","744.8","310","452","734.6","593.2","688.9","669.4","540.8","","",
